Target,Stance,Sentiment
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,other
Hillary Clinton,NONE,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,neg
Hillary Clinton,NONE,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,other
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,FAVOR,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,NONE,pos
Hillary Clinton,NONE,other
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,NONE,neg
Hillary Clinton,FAVOR,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,other
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,other
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,pos
Hillary Clinton,NONE,pos
Hillary Clinton,NONE,pos
Hillary Clinton,NONE,pos
Hillary Clinton,AGAINST,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,pos
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Hillary Clinton,NONE,other
Hillary Clinton,AGAINST,neg
Hillary Clinton,FAVOR,pos
Hillary Clinton,NONE,pos
Hillary Clinton,FAVOR,pos
Hillary Clinton,AGAINST,neg
Hillary Clinton,NONE,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,NONE,pos
Legalization of Abortion,NONE,other
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,pos
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,other
Legalization of Abortion,FAVOR,other
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,NONE,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,other
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,AGAINST,pos
Legalization of Abortion,NONE,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,FAVOR,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,pos
Legalization of Abortion,FAVOR,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,NONE,pos
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,NONE,neg
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,other
Legalization of Abortion,AGAINST,neg
Legalization of Abortion,AGAINST,other
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,NONE,other
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,NONE,other
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,FAVOR,other
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,other
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,other
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,other
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,pos
Donald Trump,NONE,other
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,other
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
