original_sentence,toxic
"ConMan: I have yet another proof for our IP-identified friend(s) that what it says in the article title is true, but to make sure that I don't get shouted down because someone doesn't agree with my basic premises, let me set those out first, and then if there are no arguments I will proceed with the proof.
OK:

, and in particular,  such that .

Given a sequence ,  '''means''' (ie. is defined as)  such that .
The first is something that everyone seems to agree on already, the second one that without which we're all screwed, the third simple manipulation of sums that (to my knowledge) still apply when the sum is infinite, and the fourth is (again, to my knowledge) a basic mathematical definition. Tell me now: do you disagree with any of the above statements? 
Melchoir: Fixed a typo for you, a<->L. ",True
"Christian Skeptic: Antichrist in the Church? To reign three and a half years
Christian Skeptic: All four topics presented here are points which many early church fathers talked about.  And they are commonly talked about today, so reporting what Augustine had to say puts him in company with his times and is of interest for today.  They are not insignificant.  If Froom has misquoted and misrepresented Augustine, lets see some evidence other than ""I don't like it.""  Without evidence or facts there is no reason to suppose that Froom has mis-represented Augustine or that this is just Froom's POV.  And so no  reason to delete these sections.  Just your word, or someone else's opinion, don't mean nothing.    ",True
"58.84.78.162: Trivia
Adam Carr: I'm not just talking about referencing, I'm talking about depth of coverage. Fraser was PM for twice as long as Whitlam but his article is seriously inferior, and he ''has'' had a solid biography (Ayres) we could canibalise. The difference is systemic bias - everyone hates Fraser (even Liberals these days) so no-one bothers with his article. 
By the way does anyone know what happened to Cathy Whitlam? The three sons are easily googleable but she has presumably married and disappeared from view. ",True
"208.78.248.197: http://www.mmo-champion.com/content/1994-Cataclysm-Beta-Build-13117
Release Date: December 7th. mmo-champion has always been realiable.  —Preceding unsigned comment added by    
HalfShadow: Until an official source (ie: Blizzard themselves) gives a release date, any edits made to the release date will be reverted on sight. ",True
"Valkysas:  RPG Maker Article Titles 
Valkysas: I suggest that the Playstation and Playstation 2 articles not be titled ""RPG Maker (Playstation)"" and so-on, as the links at the bottom of this article would suggest. The PC Titles are not titled ""RPG Maker 2000 (PC)"", and some consistency between the articles would be best. No other console game has it's system in the title. The current RPG Maker article could be wiped, and then used for the first Playstation installment, since that's its actual title.",True
"Music man214:  Who are our posters? 
Music man214: From what I know of Wikipedia rules, the talk area is the place to debate and discuss.  Please abide by Wikipedia rules and try not to cut me off because I am an expert.  ",True
"Ali'i:  Tickle Me Emo 
Ali'i: GooTube has a clip of the MadTV ""Tickle Me Emo"" skit. Can it be used as a source? Mahalo. ",True
"Tannin: OK, at least we have a little more content now to argue about. )
I'm done for tonight (it's 2:45AM here) and will expect to see that some kind Wikipedian has corrected all my spelling errors by the time I take another look at this in the morning. )
I still need to do a few more paras (well, about 8 to 10 I guess) on Hirohito's role in the surrender - it was a very complex situation and is probably impossible to explain in much less space than that, and critically important, I feel.
To restore balance in the depth of coverage, someone needs to do some more on his earlier life and post-war events - especially his transition to his modern role during the MacArthur administration.  (Not me! I'll stick to 1940 to '45 where I know what I'm talking about.)
The account I've given accords with all the modern histories I have read, and even quite a few of the older ones if we make allowance for the evidence that was not available in, say, 1951. I don't think this stuff is controversial anymore. the passions of the war generation have cooled, and a consensus view has emerged from them. While the general thrust of the section I've added is pretty standard stuff these days, it's worth mentioning that I've followed closely in the footsteps of two of the best histories of the period that I am aware of. (Both American, as it happens.)
 Gordon W Prange ''At Dawn we Slept'', Penguin, 1981.
 Richard B Frank ''Downfall: The end of the Imperial Japanese Empire'', Random, 1999.
 15:45 Feb 25, 2003 (UTC)
Arwel Parry: OK I've done a few spelling corrections! -). One thing I don't think is quite right - the pre-war prime minister was Prince Konoye, no? I've corrected a number of instances of ""Koyone"", but I notice that the first reference and link to another article is ""Konoe"". Is this just another translation from Japanese script, or a mistake? In any case I've not changed that occurrence, so it can be argued over, but we do need to be consistent - I've only ever seen the PM's name rendered as ""Konoye"".  01:29 Feb 26, 2003 (UTC)",True
"Bmedley Sutler:  external_link
Here's the bear photo Crockspots described. He wrote ""posted a picture of himself in leather ass chaps, cap and vest, you know the whole Polk Street Faire getup.""
Bmedley Sutler:  external_link
Here's the bear photo Crockspots described. He wrote ""posted a picture of himself in leather ass chaps, cap and vest, you know the whole Polk Street Faire getup.""",True
"U21980: Metroland Compromise
Fairsfair7: Please, can you source the Raniere quote?  ",True
"Miskin: As the title and the first sentence of the section '''""Starting Point""''' imply, this article focuses on the Phanariotes of the Danubian provinces:
''""The period is not to be understood as marking the introduction into the Principalities of the Greek element""''
Editors here should realise that ""Phariotes"" is not synonymous to ""Greek ruler of the Danubian provinces"", for the latter is only a subset of the former. Therefore the article name ""Phanariotes"" and the section ""starting point (of the Phanariote Epoch of Romania implied)"" cannot co-exist on the same article. Please sort this out. This article clearly focuses on the rulers of the Danubian provinces, so it's much easier to rename it to something else rather try to generalise it. I can't believe that after all this time the article's condition hasn't improved.  
Dahn: Miskin, you have had the chance to add something relevant to this text, and to expand its coverage. That would have been a reasonable thing to do, before you accuse anybody of localism - otherwise, your changes would have led to a one-liner article of the kind ""Phanariotes are Greeks"" and a ""See also: Phanariote Epoch of Romania (or something)"" which would have been 145 times it size. You chose to campaign against what you perceive as ""Romanianism"" (without noting that, in context, that would make no sense), instead of adding relevant information that would lead to a moment when your proposed changes would actually carry some weight. Frankly, nobody feels like creating redirects in a ton of articles just because you object to the title but cannot seem to be able to contribute to the content. Until you actually expand the side dealing with other parts of the Balkans for the current text to be significantly large, this article ought to stay just as it is. ",True
"91.105.179.213:  I suggest scrapping the article. 
91.105.179.213: '''''",True
"172.143.160.179: All right, stop it whoever...
172.143.160.179: I've seen decent and fair enough trivia added to this and recent episodes articles taht have been constantly removed, the trivia makes the article more worthwhile! So whoever keeps doing it, stop it! Honestly!",True
"Folken de Fanel: The article says ""considerable speculation"".
The sources sandpiper wants to add reflect only ''one'' theory, and the source used is the theory itself, posted on blogs and forums.
There was a poll, in which the majority was against the inclusion of theories explaining the title, because it could influence the reader and it was non-neutral: it was therefore decided to remove all theories from the article, and to let the readers form their opinion by themeselves with the help of the Hallows article.
What is then the point of having the same theory, using the same reference that the previously deleted content used, in the article while it was made clear that no theory was wanted here, so that the readers would not be influenced by the beliefs of one or 2 editors ? It's still a npov breach, because it imposes a certain view to the reader: why only one theory cited, if there is ""considerable speculation"" ?
Also, why citing directly the blogs and forums in which the theory originated ? It's the very example of unreliable sources, according to WP:SELF.
What I propose is to have only reliable, perfectly ''external'' (that is, not entirely related to the HP world) and neutral sources, and a web article of the Washington Post appears to me the best solution. The ref I added perfectly reflects the fact that no one really knows what the title means, and that everyone is trying to guess. But to develop or even directly source the theories is an attempt at influencing the readers.  
Daggoth: Can you point us to the poll on the references, please? I want to check the history of these refs out for myself, but I've had a quick look through the archives and I can't find it amongst all the text.  | ",True
"NYScholar: Questionable material
NYScholar: The following material needs work or deletion; I've moved it to talk page.  It is not neutral point of view.  It just repeats Finkelstein's arguments from his own personal website.
<<
Some similarities between Dershowitz's and Peters' references 
Here are two similarities between the books as an example. Far more are featured at Norman Finkelstein's webpage on the matter.
 Similarity 1 
''The Case for Israel'' p. 17, ""In the sixteenth century, according to British reports, 'as many as 15,000 Jews' lived in Safad, which was a 'center of rabbinical learning.'"" (Source cited: Palestine Royal Commission Report, pp. 11-12.)....
''From Time Immemorial'' p. 178, ""Safad at that time, according to the British investigation by Lord Peel's committee, 'contained as many as 15,000 Jews in the 16th century,' and was 'a centre of Rabbinical learning.'"" (Source cited: Palestine Royal Commission Report, pp. 11-12.)
Both excerpts are somewhat misleading and commit the same error....
''Palestine Royal Commission Report'' (i.e. the document that both books cite), ""Safad, ''which according to Jewish tradition'' contained as many as 15,000 Jews in the sixteenth century, became a centre of Rabbinical learning..."" [emphasis added] (Occurs on p.11, not pp.11-12 as cited.)....
 Similarity 2 
''The Case for Israel'' p. 20, ""Several years later, the same consul attributed the plight of the Jew in Jerusalem to 'the blind hatred and ignorant prejudice of a fanatical populace,' coupled with an inability of the poverty-stricken Jewish community to defend itself either politically or physically."" (Source cited: Wm. T. Young to Viscount Canning, January 13, 1842.)
''From Time Immemorial'' p. 188, ""In Palestine, [it] was reported: 'It is a fact that the Jewish Subjects... do not enjoy the privileges granted to them. This Evil may in general be traced...: I. To the absence of an adequate protection whereby they are more exposed to cruel and tyrannical treatment. II. ''To the blind hatred and ignorant prejudices of a fanatical populace....''IV. To the starving state of numerous Jewish population.'"" [emphasis in original] (Source cited: Wm. T. Young to Viscount Canning, January 13, 1842.)
>>
All the sources cited need to be checked for notability and reliability and they need conversion to proper citation format as notes.  This material read like a regurgitation of Finkelstein.  That is not NPOV and one is not supposed to engage in original research either Wikipedia:NOR.  This needs better sourcing if it is to be included in the article at all.  It was impossible to follow in the original format in the article; see editing history for original material attempted to move here. NYScholar",True
"65.92.231.242:  Caroline 
65.92.231.242: Oh shut up/ whatch some old GH videos and you'll understand. you guys are a bunch of hoes who think u can do whatever the fuck u wanna do and expect othes to accept. fuck u and the stupid fkn rules tha u make and fuk what u think is rite cuz u guys are a bunch a hypokrytes. go and learna bout stuff.  ",True
"Damburger: As far as I can see, two main themes keep recurring on this talk page:
1. Use of pejorative language such as 'terrorist', even with referencing, in the narrative voice
2. Presentation of the official account of events that day in the narrative voice
The debates keep going nowhere, and I believe it is mostly because of a group of entrenched editors who refuse to listen to arguments that run contrary to their own views - and have even stated so themselves: ""I don't care about your argument anymore. It's wrong, and I'll fight till I'm banned against it."" 
These editors dismiss anyone opposed to their vision for this article as ""Fringe"" without really having anything to back it up: ""All other explanations are fringe theories with very little support."" . They have also suggested that those disagreeing with them be restricted in their capacity to edit the article. 
Does anyone have any suggestion for mediating this disagreement? This article can't develop if anyone opposed to its current slant is shouted down by people who have said they refuse to listen to counterargument and have dismissed all other opinions as 'fringe'? How is the rest of the community supposed to work with them? 
Arthur Rubin: It's '''true''' that the other explanations are fringe theories, although truth is irrelevant to Wikipedia.  What's important is that the other explanations are ''perceived'' as fringe theories, even by those who hold them.  —  |  ",True
"Sitush:  Vidya Prakash Tyagi 
Sitush: The above author is used as a source for some pretty contentious statements in this article. I've been reading the preview version of the book cited on and off over the last 24 hours and I've got quite a few issues with it. Principally, though:
 there are loads of misprints, including sentences that are not completed & could therefore cause confusion/ambiguity etc (I do not include typos/grammar in this description as it is ""Indian English"")
 aside from a lot of bookshops selling the thing, and the usual publicity blurbs etc, I can find nothing to indicate that the author is notable, that the work has been peer-reviewed etc. Anyone can get a book published.
Are we sure about the reliability of this as a source? Is the author an academic or what? Is the publisher known for producing books of a worthy standard? For those unfamiliar with the issue of reliable sources etc, please read WP:RS. Thanks. -  ",True
"Viriditas:  Please be mindful of edit warring on the Tyson article due to the new wiki_link discretionary sanctions.  It will be best to limit yourself to wiki_link and let the other editor get blocked or topic banned.
Objective3000:  Shame on you. This is one of the most disgusting edits I have ever seen. YOU have already been barred once in this discussion. In seven years, I have NEVER been close to barred. Get a grip man. People are allowed to disagree and your constant insults, against a huge number of people, including multiple admins, are way out of line.",True
"Sj:  More recent discussion 
Lir: No, Im saying that if the CNRI is worthy of mention  then so is Waniek. ",True
"XTaran~enwiki:  Is a rotary engine a wankel engine? 
Mackerm: I think the disambiguation page is a good idea.  You could have links to the aviation engine, the Wankel angine, and a page for the ""freak"" engines.  The hard question is what to rename the current rotary engine page?  I think ""reciprocating rotary engine"" sounds funny, though that might be the best anyone can do. ",True
"Keeper76: I think I'm gonna write this page. I don't know yet what it will be about, but I'm pretty sure it will have something to do with either babies or cigarettes.  OMG, I need a cigarette.    |    | 
Pedro: Red Wine dude. Don't forget the wine....... ",True
"203.20.35.28: Camel Dolma
203.20.35.28: There's an email floating around about stuffing an elephant with horses, stuffing the horses with sheep, etc.  It's passed around as a joke email, so I think it would be a good idea to use a reference when mentioning the 'Camel Dolma' (which is about half-way through this email).  I could not find any reference to it on Google, and assurance would be helpful for people who have only seen the joke email.
 09:30, 11 August 2006
(HG) ",True
"142.176.177.164: Just a quick comment thanking the above-mentioned for his unbiased and obviously belabored attempt to mediate this disaster. The article in current form looks ok, although I must agree with Ta bu shi da yu that many of the critical claims in the article (those leveling criticism at Jesus' existence) are decidedly POV and are unsubstantiated.
I have a question - does the fact that 2,000 years of human history have been sharply, distinctly, and without question marked and shaped by the concept of this person, Jesus (even our calendar is purpotedly based on his arrival) count as evidence that he lived? It does to me. Perhaps this should be mentioned. By and large, supposed ""experts"" may claim Jesus didn't exist, but really Wil Durant's point is the same as is made by the vast majority of people who have read the Gospel (especially nominal Christians, but even non-Christians like Ghandi pointed to the wisdom of the writings as laudable) that the story and principles presented in the Gospels are by far much too compelling and honest, even after first read, to be discarded out of hand as a forgery, mythology, con-job or fairytale. People died, even then in the first century, because of their belief in that person. Do con artists sacrifice themselves based on the ""ideals"" of their lies? Never. It's easy to tear down. Who is willing to build up? More importantly, who is willing to take up the responsibility of accepting that Jesus was a real person? I submit that the accounts presented in the gospels are honest and accurate. Why is this opinion not presented except in a very minimal way in this supposedly NPOV article?
67.180.24.204: ""Do con artists sacrifice themselves based on the ""ideals"" of their lies? Never."" Jim Jones, David Koresh, Marshall Applewhite
""even our calendar is purpotedly based on his arrival"" January  Janus, February  Februus, etc
Why would evidence supporting the existence of Jesus be a good thing.  Isn't the test of avoiding hell supposed to be one of faith?  Isn't evidence the enemy of faith, and the ally of science?  It is God's work to cast doubt on Jesus, for then we believe through our faith rather than our reason  which is nothing but a tool of Satan.",True
"Petrarchan47:   More edit warring over Snowden being stuck/stranded 
Petrarchan47: When will we be done with this edit war? As I explained in the edit summaries today, if RS isn't questioning the story, and since ample sources say he was stuck (most use the word ""stranded"", but that word caused 4 months of talk page hell, so...) we should have no problem saying it here. I used CBS news today since the last source troubled Valerion. It says: ''Snowden had been stuck inside the transit zone of the airport since he arrived June 23. He could not enter Russia because he did not have a Russian visa and he could not travel to safe haven opportunities in Latin America because the United States had canceled his passport.'' from ABC.  ''''''",True
"Andrew Lancaster:  New Causteau edits 
Causteau: ''1. M35 is an example of an SNP name. E-M35 is an example of a clade name. While I can understand that earlier versions of the article had this wrong, because it is not that hard to understand, and complex to fix, why on earth would Causteau spend so much time de-correcting this?''
I really don't see the point in Lancaster's griping here since SNPs are often used in place of clade names as a quick means of identification. E1b1b1 simply becomes M35 when pressed for time. If this is such a concern to him, then why not simply name the clade as it is labeled by most official sources i.e. by its actual name of E1b1b1 rather than the far less common E-M35?  
The reference you give above does not say what you say it says. Nor does any other. In any case if this is not important, why have you now done so many reverts? I think it is just your usual problem that you feel possessive and annoyed about any edits.  ",True
"Aoidh:  Overly technical writing 
Thigle: Explain to me, how come I am not able to rewrite the Ground of Being (Dzogchen) page as dictated by several buddhists due to B9Hummingbird's obscure writing?  Its a double standard.  You are ridiculous.   ",True
"Gabby Merger:  hello...how are you.  Frankly what you did was uncool and against WP policy.   If you didn't like the source, then find a better source then, instead of wholesale removal.  Per WP policy of modify instead of completely delete. And undoing an editor's hard work and time...disrespectfully. It's insane that an article like this doesn't even have Exodus 21:16 at all..... (The source in apologeticspress article is arguably fine actually as it's a Bible scholar.   If ""Ehrman"" can be put on WP, so should pro-Bible scholars and authors sometimes, especially in contexts.)   Regardless, though, undoing the entire thing because you have a problem with the ref is not the way to go.  Exodus 21:16 wasn't even in the article at all, making it terribly incomplete and in need of that summation.   No valid warrant to totally remove.   Please don't do it again...as I'll simply put it back again, or then take to Talk. Modify, don't revert..rudely. The paragraph itself is valid, accurate, and arguably needed.  (I found another ref, Pulpit Commentary, etc)  Regards...
Editor2020:  So you add a claim with a reference from a non-notable person on a Christian apologetics website. I revert it, of course, because that's how Wikipedia is supposed to work. Your options now are to accept it and move on, try to find a wiki_link or go to the Talk page and convince us that this is a reliable source about slavery among the Israelites, as per wiki_link. What you are not supposed to do is wiki_link by restoring the claim. ,",True
"Captain 777 Emirates:  Emirates Fleet 
DavidB601: According to this BBC page, Emirates has only ordered 47, not 48 A380s, so the article is correct. New members are not allowed to edit at present due to huge problems we have had with vandalism with this article. ",True
"Thewolfchild: unbelievable
Thewolfchild:  - perhaps the page lock should stay in place until this is resolved... -  '''' ",True
"Incompetence: Removing stale links is perfectly OK, but some people are clearly using what may be termed 'dirty tricks' to remove links even when their presence may have broad agreement, and they are using extensive forum shopping, bald faced lies and whether they personally engage in it or not, there activities are associated with sockpuppetry and false voting patterns.
So I'm considering starting up an RFC to get them topic blocked.
Do we have any others that will support an RFC for the people that are clearly going from article to article and engaging in extensive edit warring and manipulating and removing Wikipedia content and going far beyond what would normally be considered to be reasonable behaviour?-   ''Now with added dubiosity!''
Yoenit:  Might suggest you head over to wp:ANI first if you truly believe this dispute requires blocking people? A A RFC on user conduct is a rather serious affair and it will just get speedily closed if you start one without heading to ANI first. Beware of the wp:BOOMERANG though. '''Yoenit''' ",True
"Arminden:  Crusader use 
UNKNOWN: ",True
"Andrewa: I see the bit about radiological bombs has been put back in. I'm not going to remove it, for the moment at least. I think it would be good if someone a bit closer to politically neutral on the issue had a look at it.
More serious I think is the claim about first aid on the Manhatten project. It sounds like an urban myth to me, and I think it's put there to scare people. But it may be true, funny and horrible things happen in wartime. I have no evidence either way, so again I have not touched it. But maybe someone should.  23:51 Mar 7, 2003 (UTC)
RTC: Quoting from http://www.oism.org/cdp/V10_05.htm:
The most toxic substances known to man are made by bacteria. Contrary to allegations by PSR, et al., plutonium is ``not a world-class toxicant,'' writes T. Don Luckey in a June 20 letter to Chemical and Engineering News.
When injected intraperitoneally into mice, the LD50 (the dose that causes 50% deaths in 30 days) is about the same as that of the vitamin pantothenic acid.
On a scale in which plutonium has a toxicity = 1, the toxicities of other materials are:
mercury chloride 100
strychnine 1,000
actinomycin D 10,000
tetrodotoxin 100,000
perfringens A toxin 1,000,000
pestis toxin 10,000,000
shigella toxin 100,000,000
botulinal E toxin 1,000,000,000
tetanus toxin 100,000,000,000
botulinal B toxin 1,000,000,000,000
botulinal D toxin 10,000,000,000,000
The EPA is more concerned about carcinogens than toxins, but plutonium doesn't make the grade there either. Plutonium-contaminated workers have a lower total cancer mortality: 88% that of unexposed workers.
End quotation   00:40 Mar 8, 2003 (UTC)",True
"Flyer22 Reborn:  Disruptive editing and slow edit warring 
Flyer22 Reborn: And stop using poor sourcing too.  ",True
"Tariqabjotu: Borders vs. territory
Okedem: However, in the sentence in question, it is discussing armistice lines set after the 1948 War. This ''was'' only temporary control, certainly until the UN brokered the peace by which they would be recognized as the boundaries between national control. It's very simple: when the Israeli military (or, conversely, the Jordanian military, if you like) crossed the boundaries for the territory that had been allocated to the Jewish state (Palestinian state), it was expanded the territory under its control. It was ''not'' expanding its internationally recognized borders; the UN, rather than recognizing the military advances, could have said, ""everyone go back home, where home means what was allocated to you under the partition plan."" (Yes, I know; the UN would never do anything that required that much spine, but they do have the authority to do it.) It was only when the UN recognized the armistice lines that it can be said that the internationally recognized borders of Israel/the Jewish State were expanded. 
Tegwarrior, you edit makes it look as if the Palestinian refugee issue has one clear cut reason. But that's not true.
If you want to talk about so-called massacres, you might want to tell the readers that Arabs performed a whole lot of them, instead of the false impression you give them now. You might also like to say that the attacks on villages were common from both sides during the guerrilla warfare that took place. That the Palestinians fought the Jews alongside the invading Arabs armies. That many of the villages were used as bases for attacks on Jewish villages.
But I suppose the truth would make your case seem a little weaker, a little less one-sided.
Pappe is a fringe historian, an raving anti-Zionist, and cannot be used as a source here. Stick to mainstream.
I've reverted your edits, and will do so again. It seems to me you're here to push an agenda concerning this issue, and I will not allow that. ",True
"Phyo WP: What demonym should we use for Myanmar in Wikipedia?
Myanmar
Myanma
Myanmarese
Please suggest.   
RegentsPark: I think we should continue to use Burmese since that's the common English usage.  ",True
"LuckyS: The fact that Salman Khan endorses a few products, does not advertise the manufacturer extensively, it's only a mere mention of the name of the products for news value.
 Actors are endorsing products right and left, and advertisers are using that as a hook to get their products into Wikipedia. We delete advertising wherever we see it. Otherwise this encyclopedia would be overrun with advertising. I spend half my time removing linkspam. There is NO NEWS VALUE in product endorsements. Actors shill, they get paid. This is not newsworthy. 
Your suggestions for Headlines were incorporated.
Best Regards
~LuckyS~
 You know that your use of caps is ungrammatical and highly idiosyncratic? 
Zora:  Every dang film or celebrity magazine runs polls, and if we noted them on actors' profiles we'd run out of room. This is ephemera. It doesn't count. The rest of us who edit Bollywood articles are deleting the polls whenever we see them. They don't mean a thing. ",True
"Akemi Loli Mokoto: The image being used as the illustration for hentai is not redrawn nor made by an amateur. I've seen it before. It comes from a hentai game. If I remember correctly, images someone doesn't have permission to use is not allowed and since they have shown no proof that they have permission to reuse the pic the law and Wikipedia can only come to the conclusion that it is not suppose to be here. Am I wrong?  
Niabot: I doubt that. Compare it to the other pictures from the same account/user ゆーれー (yūrē) on Pixiv:  (you will need to login first). They are all drawn in the same style. For example:  I think you are simply mistaken. If i use the Google image search function (reverse search with drag an drop) i find about 50 uses/duplicates of this image. All created after publishing it on Commons. At Commons itself we have an OTRS ticket in which the artist gave his permission.  ",True
"Calliopejen1: What is the criteria being used to determine ""confirmed deaths"" ? Confirmed by what criteria, and confirmed by what organization(s)? Furthermore if the organization in charge of ""confirming"" deaths has a hierarchy within it that enables a single person or sub group within the organization to control the release of data then that is not an acceptable criteria in itself. Confirmed deaths should require more than one source. Ideally 3-4 sources. Am I wrong?  
RaseaC: I think using WHO published figures is fine.  ",True
"74.107.87.66:  Can we Add... 
71.49.176.109: Wikipedia is not a reliable source either, why not put it in. If she were a republican there would be no doubt it would be front page info.  — Preceding unsigned comment added by    ",True
"Bo Jacoby: I beautified inline formulas by using \scriptstyle such that
For any complex numbers a and b, if h(x) = aƒ(x) + bg(x), then  
became:
For any complex numbers a and b, if h(x) = aƒ(x) + bg(x), then  
but mr Sławomir Biały reverted my work without a comment. Please observe wp:reverting.   .
Sławomir Biały: I don't really find scriptstyle any more ""beautiful"" than the default rendering of the LaTeX.  Actually, it appears to align even worse with the surrounding text.  I believe that in some cases, scriptstyle may be unavoidable to make LaTeX render correctly, but barring these exceptional circumstances, I think it is best not to use it.   ",True
"91.105.179.213:  I suggest scrapping the article. 
91.105.179.213: The four properties say nothing about countability. One could reword the entire theorem to state:
A set G composed of linearly ordered sets A and B with all members of A < B contains a member c that is indeterminate.
This is just another flavour of Dedekind's definition of real number. Defining a real number does not make it 'countable', whatever countable means for indeed it is not defined in any way. What is being defined first here - countability or a real number?  The Diagonal Argument is very different to this inconsequential theorem. Both the theorem and diagonal argument are flawed.  ",True
"Mrspock08:  Problems with Section: Intra-Orthodox views 
84.108.213.105: This section should be removed. Not only is it using original research, but it is of a VERY controversial nature. Orthodox Rabbis must respect each other and their views, when one is not doing a particular action correctly he can be revokes of the right to to such action (See Shlomo_Aviner#Controversy). The view presented in this section is of a very demeaning nature, seems like the person who wrote it has some personal issue with the Orthodox view of conversion to Judaism.  — Preceding unsigned comment added by    ",True
"Tomgazer:  Bible 
Tomgazer: What significant reference states those quotes are prevalent you idiot. I demanded you list your reasons and you counter that you have none. Remove them or put them into context.  ",True
"Marchjuly:  ""Dramas"" vs. ""shows"" 
Calidum: @Wink. The first item you linked two is ambivalent it could mean either drama or show. The other three all say one of the best/greatest shows, which is the wording you're arguing against. ",True
"Kasreyn: I'd give you a barnstar, but I don't know how.  )  - 
Wallie: If I say something nasty about Paris, will you give me a barnstar too? Well, I won't as I do have some principles. ",True
"72.72.222.152:  Alternative Metal? 
Prophaniti: Well, I'll put this into this section, as it seems appropriate: I'm removing the ""alternative metal"" tag until a decent source can be found citing it. And it does have to be decent: I have two sources, Essi Berelian's ""Rough Guide to Heavy Metal"" and Garry Sharpe-Young's ""Definitive Guide to Metal"" which place it firmly within the melodic death metal genre, but make no mention whatsoever of alternative metal.  ",True
"Zxcvbnm:  Requested move 16 May 2018 
Zxcvbnm: 
''The following is a closed discussion of a requested move. '''Please do not modify it.''' Subsequent comments should be made in a new section on the talk page. Editors desiring to contest the closing decision should consider a move review. No further edits should be made to this section. ''
The result of the move request was: '''No move.''' Consensus is clear that ""climate change"" should not be moved to ""global warming"". There was not enough discussion on other proposed options for a consensus to emerge. Either way, the article will remain at its present title.  /

:Scientific opinion on climate change →  – As the article makes clear, it is about manmade climate change, of which the common name is global warming, not about climate change in general. This move to a more specific title will better follow WP:CONSISTENT and WP:PRECISE.  ",True
"Realist2: GA nomination
Realist2: Im nominating this article for GA as i believe it meets the critera.  ",True
"Lester: Hello Skyring(Pete). I notice you have reverted edits on the Howard article recently. I thought we had all moved away from that kind of mode of editing. Reverts subvert the wishes of the editing community as a whole. It's better to allow the editing community to decide whether content stays or goes. Content disputes need to go through the dispute resolution process. In regard to the particular sentence about public figures who considered Howard's Iraq policy as contravening international laws against war crimes, I've got no idea if the issue gets put to the community to decide whether it would live or die. It could go either way. But then we just have to accept the community decision. The concept is that by letting the community decide, the audience of Wikipedia readers gets the type of encyclopaedia that they want (or deserve). My opinion is that reverting will only lead to trouble. If edit wars break out, then it will only lead to penalties or sanctions against those who partake.'''''' 
Matilda: *You know perfectly well the 3RR rule and you have broken it. As an involved editor I will not block you but have reported you.  See wiki_link   . **Please check the number of reverts I did - I don't need a warning - I know and abide by the rules ",True
"Jmabel:  Evolution of meaning of term 
Noitall: I responded once.  I will not respond again to stupidity when the answer is before your nose.
",True
"69.180.249.44:  SS4s are separate characters! 
69.180.249.44: This image proves it:
http://img182.imageshack.us/my.php?image=dsc00103rv5ou6.jpg
you can clearly see SSJ1 Goku with the main characters from the Z series on the bottom tier... the fact that he is SS1 indicates that his transformation is listed under his character icon, rather than separately.
On the top tier, you can see SS4 Goku and SS4 Vegeta next to the characters from the GT series... thus proving what I said earlier. So if you all could just change that like you were told plzkthx.
((Original Poster))",True
"Simon Dodd: polling
Simon Dodd: A poll taken revealed that a majority of Scots opposed the decision, so I added it. John removed it, complaining that ""43 to 51% is quite an even split."" 51 to 43 is indeed a fairly even split (not that that's stopped people from claiming that an almost identical split was a ""landslide"" when it elected Barack Obama, but there we are), but the poll is directly relevant and well sourced, so merits inclusion. To the extent John's concerns were valid, they were concerns about wording not inclusion, and since they could have been addressed through editing, the revert was inappropriate under WP:REVERT (""revert a good faith edit only as a last resort""). I have added the poll back with the added caveat that a ''narrow'' majority of Scots supported the decision. That addresses John's stated concerns, and it's what you should have done, John, if your reason for removal  what you said in your edit summary. If it's removed again, we'll know that there is another, unspoken concern lurking under the decision.- Simon Dodd { ···WP:LAW }",True
"Mathsci: Moules frites is one of the classic Belgian dishes, originating in Brussels.  It is one of the best known. It has a name in French and in Flemish. It is not a Dutch dish. Dutch cuisine by comparison is less developed (raw herring and bitterballen are classics). A standard Dutch dish is mussels with bread, not moules frites. It's pointless attempting to claim this dish as a classic dish originating in the Netherlands. Here is a source about ""Les Belges"" which discusses Moules Frites at length as a Belgian icon:
Colleabois: Firstly As a Belgian I can refer you to the Belgian constitution where you can readily read that French, Dutch and German are the official languages of the Belgian Kingdom. Mosselen met frieten is Dutch, Moules Frites is French. No Flemish, which is a dialect spoken in West Vlaanderen. Secondly, moules frites is a regional dish, eated throughout northwestern France, Belgium and the southern Netherlands. Indeed the mussels themselves come from the Netherlands if they're any good.
I've never claimed that this dish supposedly '''originated in the Netherlands'''. That is of your own fabrication, an attempt to distort what has been done here which is simply adding to the article that it is a Dutch dish ''as well''. You're only here because you stalk my edits in an attempt to provoke further conflict, despite that; I've added two references to the article one a cookbook clearly stating that moules frites is a traditional dish of both Belgium as well as the Netherlands and northwestern France and a book which explains why it commonly seen as a the national dish of Belgium.  ",True
